Experiment,Individual,Treatment,DOL,RepDay,Date,Lifestage,Tray,Replicate,Weight_mg,DOL2
R3,64,Large,13,9,03/07/2022,larva,13,45,146.4,13DOL
R1,3,Large,8,4,26/10/2021,larva,5,23,146.4,8DOL
R2,13,Large,16,12,10/02/2022,larva,8,63,146.34,16DOL
R3,61,Large,15,11,05/06/2022,larva,13,55,146.3,15DOL
R3,23,Control,12,8,28/06/2022,larva,12,39,146.3,12DOL
R2,24,Control,11,7,05/02/2022,larva,7,28,146.21,11DOL
R3,18,Large,17,13,07/07/2022,larva,13,65,146.2,17DOL
R1,11,Control,14,10,01/11/2021,larva,3,57,146.2,14DOL
R1,20,Control,14,10,01/11/2021,larva,3,57,146.2,14DOL
R2,3,Large,12,8,06/02/2022,larva,8,38,146.17,12DOL
R2,22,Large,16,12,10/02/2022,larva,8,63,146.13,16DOL
R2,16,Control,12,8,06/02/2022,larva,7,35,146.13,12DOL
R2,22,Large,15,11,09/02/2022,larva,8,56,146.12,15DOL
R2,15,Large,10,6,04/02/2022,larva,8,27,146.12,10DOL
R3,7,Control,17,13,03/07/2022,larva,9,61,146.1,17DOL
R2,21,Large,16,12,10/02/2022,larva,8,63,146.1,16DOL
R3,1,Control,14,10,30/07/2022,larva,9,46,146.1,14DOL
R1,20,Control,13,9,31/10/2021,larva,3,51,146.1,13DOL
R3,98,Large,13,9,03/07/2022,larva,13,45,146.1,13DOL
R2,10,Control,19,15,13/02/2022,larva,7,78,146.06,19DOL
R3,17,Control,17,13,03/07/2022,larva,9,61,146,17DOL
R1,14,Control,14,10,01/11/2021,larva,1,55,146,14DOL
R2,6,Large,17,13,11/02/2022,larva,8,69,145.98,17DOL
R3,80,Large,19,15,09/07/2022,larva,13,75,145.9,19DOL
R2,15,Control,19,15,13/02/2022,larva,7,78,145.88,19DOL
R2,1,Control,12,8,06/02/2022,larva,7,34,145.84,12DOL
R2,24,Large,18,14,12/02/2022,larva,8,73,145.81,18DOL
R2,11,Large,7,3,01/02/2022,larva,8,7,145.78,7DOL
R2,7,Large,7,3,01/02/2022,larva,8,8,145.75,7DOL
R2,6,Large,16,12,10/02/2022,larva,8,63,145.7,16DOL
R3,93,Large,15,11,05/06/2022,larva,13,55,145.7,15DOL
R2,5,Control,18,14,12/02/2022,larva,7,70,145.64,18DOL
R3,19,Control,17,13,03/07/2022,larva,11,63,145.6,17DOL
R3,7,Control,17,13,03/07/2022,larva,10,62,145.5,17DOL
R1,15,Control,14,10,01/11/2021,larva,1,55,145.5,14DOL
R1,16,Control,14,10,01/11/2021,larva,3,57,145.5,14DOL
R3,3,Control,14,10,30/07/2022,larva,9,46,145.5,14DOL
R1,25,Control,13,9,31/10/2021,larva,2,50,145.5,13DOL
R3,81,Large,10,6,30/06/2022,larva,13,30,145.5,10DOL
R1,12,Large,9,5,27/10/2021,larva,6,30,145.5,9DOL
R2,18,Large,16,12,10/02/2022,larva,8,62,145.4,16DOL
R1,10,Large,13,9,31/10/2021,larva,6,54,145.4,13DOL
R1,25,Control,18,14,05/11/2021,larva,3,80,145.3,18DOL
R3,23,Control,18,14,04/07/2022,larva,9,66,145.3,18DOL
R3,1,Control,17,13,03/07/2022,larva,9,61,145.3,17DOL
R1,12,Large,13,9,31/10/2021,larva,5,53,145.3,13DOL
R3,74,Large,13,9,03/07/2022,larva,13,45,145.3,13DOL
R2,8,Control,17,13,11/02/2022,larva,7,64,145.29,17DOL
R1,7,Control,19,15,06/11/2021,larva,2,85,145.2,19DOL
R3,59,Large,16,12,06/07/2022,larva,13,60,145.2,16DOL
R3,23,Control,13,9,29/06/2022,larva,12,44,145.2,13DOL
R2,6,Control,12,8,06/02/2022,larva,7,35,145.15,12DOL
R2,8,Large,11,7,05/02/2022,larva,8,31,145.15,11DOL
R1,17,Large,14,10,01/11/2021,larva,4,58,145.1,14DOL
R1,17,Control,14,10,01/11/2021,larva,2,56,145.1,14DOL
R3,5,Control,14,10,30/07/2022,larva,10,47,145.1,14DOL
R2,6,Control,18,14,12/02/2022,larva,7,70,145.09,18DOL
R2,16,Large,16,12,10/02/2022,larva,8,61,145,16DOL
R3,17,Control,13,9,29/06/2022,larva,10,42,145,13DOL
R1,23,Control,12,8,30/10/2021,larva,2,44,145,12DOL
R3,17,Control,12,8,28/06/2022,larva,9,36,145,12DOL
R3,3,Large,12,8,02/07/2022,larva,13,40,145,12DOL
R3,14,Control,18,14,04/07/2022,larva,11,68,144.9,18DOL
R3,42,Large,17,13,07/07/2022,larva,13,65,144.9,17DOL
R3,22,Control,10,6,26/06/2022,larva,11,28,144.9,10DOL
R2,4,Large,17,13,11/02/2022,larva,8,68,144.8,17DOL
R2,13,Control,20,16,14/02/2022,larva,7,84,144.78,20DOL
R2,14,Control,17,13,11/02/2022,larva,7,64,144.76,17DOL
R2,4,Large,16,12,10/02/2022,larva,8,63,144.76,16DOL
R2,10,Control,15,11,09/02/2022,larva,7,54,144.65,15DOL
R3,94,Large,14,10,04/07/2022,larva,13,50,144.6,14DOL
R2,21,Large,18,14,12/02/2022,larva,8,74,144.59,18DOL
R2,3,Large,15,11,09/02/2022,larva,8,56,144.57,15DOL
R2,24,Control,12,8,06/02/2022,larva,7,36,144.54,12DOL
R2,21,Large,10,6,04/02/2022,larva,8,25,144.54,10DOL
R3,6,Control,16,12,02/06/2022,larva,10,57,144.5,16DOL
R3,11,Control,14,10,30/07/2022,larva,12,49,144.5,14DOL
R1,11,Control,13,9,31/10/2021,larva,1,49,144.5,13DOL
R2,25,Control,20,16,14/02/2022,larva,7,83,144.45,20DOL
R3,33,Large,13,9,03/07/2022,larva,13,45,144.4,13DOL
R1,6,Large,11,7,29/10/2021,larva,4,40,144.4,11DOL
R3,19,Control,11,7,27/06/2022,larva,12,34,144.4,11DOL
R1,19,Control,13,9,31/10/2021,larva,1,49,144.3,13DOL
R2,7,Control,12,8,06/02/2022,larva,7,35,144.26,12DOL
R2,3,Large,18,14,12/02/2022,larva,8,75,144.24,18DOL
R1,8,Control,13,9,31/10/2021,larva,3,51,144.2,13DOL
R1,10,Control,13,9,31/10/2021,larva,3,51,144.2,13DOL
R1,5,Control,9,5,27/10/2021,larva,2,26,144.2,9DOL
R1,16,Large,14,10,01/11/2021,larva,4,58,144.1,14DOL
R1,23,Large,14,10,01/11/2021,larva,6,60,144.1,14DOL
R1,10,Large,13,9,31/10/2021,larva,4,52,144.1,13DOL
R2,10,Large,18,14,12/02/2022,larva,8,74,144.06,18DOL
R2,6,Control,20,16,14/02/2022,larva,7,84,144.03,20DOL
R2,5,Control,15,11,09/02/2022,larva,7,54,144.03,15DOL
R2,16,Large,18,14,12/02/2022,larva,8,75,144.02,18DOL
R3,22,Control,17,13,03/07/2022,larva,10,62,144,17DOL
R1,2,Control,13,9,31/10/2021,larva,3,51,144,13DOL
R3,93,Large,10,6,30/06/2022,larva,13,30,144,10DOL
R3,19,Large,9,5,29/06/2022,larva,13,25,144,9DOL
R2,7,Control,15,11,09/02/2022,larva,7,54,143.97,15DOL
R2,5,Control,14,10,08/02/2022,larva,7,48,143.93,14DOL
R3,63,Large,14,10,04/07/2022,larva,13,50,143.9,14DOL
R3,82,Large,11,7,01/07/2022,larva,13,35,143.9,11DOL
R2,7,Large,20,16,14/02/2022,larva,8,86,143.85,20DOL
R2,10,Large,14,10,08/02/2022,larva,8,51,143.85,14DOL
R2,6,Large,15,11,09/02/2022,larva,8,57,143.83,15DOL
R2,12,Control,13,9,07/02/2022,larva,7,41,143.83,13DOL
R1,1,Control,18,14,05/11/2021,larva,3,80,143.8,18DOL
R2,16,Large,16,12,10/02/2022,larva,8,63,143.75,16DOL
R3,17,Control,16,12,02/06/2022,larva,10,57,143.7,16DOL
R3,8,Control,12,8,28/06/2022,larva,9,36,143.7,12DOL
R3,10,Control,10,6,26/06/2022,larva,12,29,143.7,10DOL
R1,6,Control,9,5,27/10/2021,larva,1,25,143.7,9DOL
R2,3,Control,15,11,09/02/2022,larva,7,54,143.6,15DOL
R1,13,Control,9,5,27/10/2021,larva,2,26,143.6,9DOL
R2,3,Large,7,3,01/02/2022,larva,8,7,143.6,7DOL
R2,15,Control,9,5,03/02/2022,larva,7,16,143.59,9DOL
R2,14,Large,10,6,04/02/2022,larva,8,27,143.56,10DOL
R2,19,Large,18,14,12/02/2022,larva,8,75,143.53,18DOL
R2,8,Control,13,9,07/02/2022,larva,7,42,143.52,13DOL
R3,14,Control,17,13,03/07/2022,larva,11,63,143.5,17DOL
R3,82,Large,14,10,04/07/2022,larva,13,50,143.5,14DOL
R2,9,Large,7,3,01/02/2022,larva,8,8,143.5,7DOL
R2,23,Large,16,12,10/02/2022,larva,8,63,143.49,16DOL
R2,14,Control,14,10,08/02/2022,larva,7,47,143.49,14DOL
R2,13,Control,10,6,04/02/2022,larva,7,22,143.47,10DOL
R1,5,Control,14,10,01/11/2021,larva,1,55,143.4,14DOL
R3,4,Control,11,7,27/06/2022,larva,9,31,143.4,11DOL
R2,19,Large,13,9,07/02/2022,larva,8,45,143.36,13DOL
R2,10,Control,16,12,10/02/2022,larva,7,60,143.32,16DOL
R3,5,Control,19,15,05/07/2022,larva,11,73,143.3,19DOL
R3,9,Control,11,7,27/06/2022,larva,9,31,143.3,11DOL
R3,21,Control,17,13,03/07/2022,larva,9,61,143.1,17DOL
R3,6,Control,12,8,28/06/2022,larva,12,39,143.1,12DOL
R1,21,Large,11,7,29/10/2021,larva,5,41,143.1,11DOL
R2,14,Control,18,14,12/02/2022,larva,7,72,143.08,18DOL
R2,19,Large,17,13,11/02/2022,larva,8,69,143.08,17DOL
R2,2,Large,15,11,09/02/2022,larva,8,55,143.07,15DOL
R2,3,Control,20,16,14/02/2022,larva,7,82,143.02,20DOL
R2,19,Control,14,10,08/02/2022,larva,7,46,143.02,14DOL
R3,28,Large,9,5,29/06/2022,larva,13,25,143,9DOL
R2,15,Control,13,9,07/02/2022,larva,7,40,142.97,13DOL
R3,13,Control,19,15,05/07/2022,larva,12,74,142.9,19DOL
R3,25,Control,15,11,01/06/2022,larva,10,52,142.9,15DOL
R3,67,Large,14,10,04/07/2022,larva,13,50,142.9,14DOL
R3,4,Large,9,5,29/06/2022,larva,13,25,142.9,9DOL
R2,12,Large,16,12,10/02/2022,larva,8,62,142.86,16DOL
R2,15,Control,15,11,09/02/2022,larva,7,54,142.81,15DOL
R2,8,Large,15,11,09/02/2022,larva,8,55,142.8,15DOL
R3,60,Large,14,10,04/07/2022,larva,13,50,142.8,14DOL
R3,36,Large,9,5,29/06/2022,larva,13,25,142.8,9DOL
R2,25,Control,13,9,07/02/2022,larva,7,40,142.79,13DOL
R2,6,Large,17,13,11/02/2022,larva,8,67,142.76,17DOL
R3,8,Control,15,11,01/06/2022,larva,12,54,142.7,15DOL
R2,24,Control,9,5,03/02/2022,larva,7,18,142.7,9DOL
R3,22,Control,19,15,05/07/2022,larva,12,74,142.6,19DOL
R1,19,Control,14,10,01/11/2021,larva,1,55,142.6,14DOL
R1,23,Large,12,8,30/10/2021,larva,6,48,142.6,12DOL
R3,29,Large,10,6,30/06/2022,larva,13,30,142.6,10DOL
R2,7,Control,11,7,05/02/2022,larva,7,30,142.57,11DOL
R2,18,Control,13,9,07/02/2022,larva,7,42,142.52,13DOL
R2,8,Control,16,12,10/02/2022,larva,7,59,142.51,16DOL
R1,12,Control,13,9,31/10/2021,larva,2,50,142.5,13DOL
R3,70,Large,9,5,29/06/2022,larva,13,25,142.5,9DOL
R1,14,Control,17,13,04/11/2021,larva,2,73,142.4,17DOL
R1,1,Large,8,4,26/10/2021,larva,6,24,142.4,8DOL
R2,18,Control,9,5,03/02/2022,larva,7,16,142.36,9DOL
R2,18,Control,20,16,14/02/2022,larva,7,84,142.31,20DOL
R2,25,Control,13,9,07/02/2022,larva,7,41,142.28,13DOL
R3,16,Control,20,16,06/07/2022,larva,10,77,142.2,20DOL
R3,3,Control,14,10,30/07/2022,larva,12,49,142.2,14DOL
R3,19,Control,13,9,29/06/2022,larva,10,42,142.2,13DOL
R1,20,Large,12,8,30/10/2021,larva,6,48,142.2,12DOL
R3,19,Control,17,13,03/07/2022,larva,9,61,142.1,17DOL
R1,23,Control,14,10,01/11/2021,larva,1,55,142.1,14DOL
R3,9,Control,12,8,28/06/2022,larva,11,38,142.1,12DOL
R2,19,Large,18,14,12/02/2022,larva,8,74,142.02,18DOL
R3,19,Control,18,14,04/07/2022,larva,10,67,142,18DOL
R3,7,Control,18,14,04/07/2022,larva,12,69,142,18DOL
R2,20,Control,13,9,07/02/2022,larva,7,40,141.95,13DOL
R2,13,Large,9,5,03/02/2022,larva,8,19,141.93,9DOL
R3,16,Control,18,14,04/07/2022,larva,9,66,141.9,18DOL
R3,12,Control,18,14,04/07/2022,larva,12,69,141.9,18DOL
R3,54,Large,20,16,10/07/2022,larva,13,80,141.8,20DOL
R1,11,Control,18,14,05/11/2021,larva,1,78,141.8,18DOL
R3,17,Control,11,7,27/06/2022,larva,12,34,141.8,11DOL
R2,17,Control,17,13,11/02/2022,larva,7,66,141.77,17DOL
R2,10,Large,16,12,10/02/2022,larva,8,61,141.77,16DOL
R3,9,Control,19,15,05/07/2022,larva,9,71,141.7,19DOL
R3,10,Control,19,15,05/07/2022,larva,10,72,141.7,19DOL
R2,11,Control,18,14,12/02/2022,larva,7,71,141.7,18DOL
R2,1,Large,15,11,09/02/2022,larva,8,57,141.69,15DOL
R2,6,Control,20,16,14/02/2022,larva,7,83,141.64,20DOL
R1,5,Large,8,4,26/10/2021,larva,5,23,141.6,8DOL
R2,2,Large,12,8,06/02/2022,larva,8,37,141.58,12DOL
R2,7,Control,10,6,04/02/2022,larva,7,23,141.58,10DOL
R2,11,Control,17,13,11/02/2022,larva,7,64,141.56,17DOL
R2,17,Control,11,7,05/02/2022,larva,7,29,141.56,11DOL
R2,6,Control,15,11,09/02/2022,larva,7,54,141.53,15DOL
R2,6,Control,9,5,03/02/2022,larva,7,18,141.41,9DOL
R2,17,Control,18,14,12/02/2022,larva,7,70,141.4,18DOL
R1,11,Control,13,9,31/10/2021,larva,2,50,141.4,13DOL
R1,21,Control,12,8,30/10/2021,larva,2,44,141.4,12DOL
R1,9,Large,7,3,25/10/2021,larva,6,18,141.4,7DOL
R2,15,Control,12,8,06/02/2022,larva,7,36,141.38,12DOL
R2,2,Large,20,16,14/02/2022,larva,8,85,141.33,20DOL
R3,16,Control,11,7,27/06/2022,larva,11,33,141.3,11DOL
R1,25,Large,9,5,27/10/2021,larva,5,29,141.3,9DOL
R1,12,Control,18,14,05/11/2021,larva,2,79,141.2,18DOL
R3,76,Large,14,10,04/07/2022,larva,13,50,141.2,14DOL
R2,3,Large,15,11,09/02/2022,larva,8,55,141.15,15DOL
R3,73,Large,12,8,02/07/2022,larva,13,40,141.1,12DOL
R1,19,Large,9,5,27/10/2021,larva,5,29,141.1,9DOL
R2,14,Large,16,12,10/02/2022,larva,8,61,141.04,16DOL
R1,22,Control,18,14,05/11/2021,larva,2,79,141,18DOL
R1,11,Control,14,10,01/11/2021,larva,1,55,141,14DOL
R1,7,Control,14,10,01/11/2021,larva,3,57,141,14DOL
R1,12,Control,13,9,31/10/2021,larva,3,51,141,13DOL
R3,3,Control,12,8,28/06/2022,larva,11,38,141,12DOL
R3,21,Control,12,8,28/06/2022,larva,11,38,141,12DOL
R1,8,Control,20,16,07/11/2021,larva,3,92,140.9,20DOL
R3,22,Control,18,14,04/07/2022,larva,12,69,140.9,18DOL
R3,23,Control,14,10,30/07/2022,larva,9,46,140.9,14DOL
R1,15,Control,12,8,30/10/2021,larva,2,44,140.9,12DOL
R3,11,Control,12,8,28/06/2022,larva,9,36,140.9,12DOL
R3,30,Large,9,5,29/06/2022,larva,13,25,140.9,9DOL
R2,14,Large,15,11,09/02/2022,larva,8,57,140.89,15DOL
R2,14,Control,15,11,09/02/2022,larva,7,53,140.82,15DOL
R3,19,Control,14,10,30/07/2022,larva,12,49,140.8,14DOL
R1,14,Large,12,8,30/10/2021,larva,5,47,140.8,12DOL
R3,10,Control,11,7,27/06/2022,larva,10,32,140.8,11DOL
R2,20,Large,17,13,11/02/2022,larva,8,68,140.76,17DOL
R1,4,Control,13,9,31/10/2021,larva,2,50,140.7,13DOL
R2,5,Control,13,9,07/02/2022,larva,7,41,140.7,13DOL
R2,1,Control,9,5,03/02/2022,larva,7,18,140.7,9DOL
R2,7,Large,18,14,12/02/2022,larva,8,74,140.62,18DOL
R2,10,Large,15,11,09/02/2022,larva,8,56,140.62,15DOL
R2,8,Large,8,4,02/02/2022,larva,8,13,140.62,8DOL
R3,5,Control,20,16,06/07/2022,larva,12,79,140.6,20DOL
R3,14,Control,12,8,28/06/2022,larva,12,39,140.6,12DOL
R2,17,Control,17,13,11/02/2022,larva,7,64,140.53,17DOL
R2,24,Large,15,11,09/02/2022,larva,8,57,140.51,15DOL
R1,25,Control,17,13,04/11/2021,larva,3,74,140.5,17DOL
R1,7,Control,9,5,27/10/2021,larva,1,25,140.5,9DOL
R2,12,Large,13,9,07/02/2022,larva,8,45,140.48,13DOL
R2,12,Control,18,14,12/02/2022,larva,7,72,140.4,18DOL
R1,24,Large,10,6,28/10/2021,larva,6,36,140.4,10DOL
R2,22,Control,12,8,06/02/2022,larva,7,35,140.37,12DOL
R2,21,Large,13,9,07/02/2022,larva,8,45,140.33,13DOL
R2,13,Large,17,13,11/02/2022,larva,8,67,140.3,17DOL
R2,21,Control,11,7,05/02/2022,larva,7,28,140.28,11DOL
R2,3,Control,18,14,12/02/2022,larva,7,72,140.27,18DOL
R3,28,Large,17,13,07/07/2022,larva,13,65,140.2,17DOL
R3,23,Large,13,9,03/07/2022,larva,13,45,140.2,13DOL
R2,5,Large,16,12,10/02/2022,larva,8,63,140.18,16DOL
R2,12,Control,19,15,13/02/2022,larva,7,76,140.15,19DOL
R3,9,Large,17,13,07/07/2022,larva,13,65,140.1,17DOL
R3,29,Large,16,12,06/07/2022,larva,13,60,140.1,16DOL
R3,9,Control,15,11,01/06/2022,larva,12,54,140.1,15DOL
R1,8,Control,14,10,01/11/2021,larva,2,56,140.1,14DOL
R3,21,Control,14,10,30/07/2022,larva,12,49,140.1,14DOL
R1,3,Control,13,9,31/10/2021,larva,3,51,140.1,13DOL
R1,25,Large,10,6,28/10/2021,larva,5,35,140.1,10DOL
R3,25,Control,10,6,26/06/2022,larva,9,26,140.1,10DOL
R2,8,Control,20,16,14/02/2022,larva,7,82,140.02,20DOL
R2,20,Control,20,16,14/02/2022,larva,7,83,140.01,20DOL
R1,6,Control,13,9,31/10/2021,larva,2,50,140,13DOL
R1,7,Large,11,7,29/10/2021,larva,5,41,140,11DOL
R3,16,Control,9,5,25/06/2022,larva,11,23,140,9DOL
R2,23,Control,9,5,03/02/2022,larva,7,17,139.94,9DOL
R1,16,Control,14,10,01/11/2021,larva,1,55,139.9,14DOL
R1,18,Control,14,10,01/11/2021,larva,1,55,139.9,14DOL
R1,22,Large,13,9,31/10/2021,larva,5,53,139.9,13DOL
R3,17,Large,13,9,03/07/2022,larva,13,45,139.9,13DOL
R3,5,Control,12,8,28/06/2022,larva,10,37,139.9,12DOL
R1,20,Large,11,7,29/10/2021,larva,5,41,139.9,11DOL
R3,11,Control,19,15,05/07/2022,larva,10,72,139.8,19DOL
R3,21,Control,18,14,04/07/2022,larva,10,67,139.8,18DOL
R3,24,Control,17,13,03/07/2022,larva,11,63,139.8,17DOL
R3,44,Large,15,11,05/06/2022,larva,13,55,139.8,15DOL
R1,3,Control,14,10,01/11/2021,larva,2,56,139.8,14DOL
R2,10,Large,17,13,11/02/2022,larva,8,69,139.73,17DOL
R1,21,Control,17,13,04/11/2021,larva,3,74,139.7,17DOL
R2,22,Large,16,12,10/02/2022,larva,8,61,139.65,16DOL
R2,18,Control,14,10,08/02/2022,larva,7,47,139.65,14DOL
R2,24,Control,13,9,07/02/2022,larva,7,41,139.62,13DOL
R2,19,Control,13,9,07/02/2022,larva,7,40,139.61,13DOL
R1,6,Control,14,10,01/11/2021,larva,3,57,139.6,14DOL
R1,7,Large,9,5,27/10/2021,larva,4,28,139.6,9DOL
R3,5,Control,14,10,30/07/2022,larva,9,46,139.5,14DOL
R1,3,Large,10,6,28/10/2021,larva,5,35,139.5,10DOL
R3,68,Large,10,6,30/06/2022,larva,13,30,139.5,10DOL
R2,23,Large,7,3,01/02/2022,larva,8,7,139.47,7DOL
R1,21,Control,14,10,01/11/2021,larva,1,55,139.4,14DOL
R1,1,Control,14,10,01/11/2021,larva,3,57,139.4,14DOL
R3,43,Large,9,5,29/06/2022,larva,13,25,139.4,9DOL
R2,12,Control,19,15,13/02/2022,larva,7,78,139.39,19DOL
R2,21,Large,17,13,11/02/2022,larva,8,68,139.34,17DOL
R2,23,Control,19,15,13/02/2022,larva,7,76,139.25,19DOL
R3,17,Control,18,14,04/07/2022,larva,12,69,139.2,18DOL
R3,19,Control,17,13,03/07/2022,larva,10,62,139.2,17DOL
R1,22,Control,14,10,01/11/2021,larva,2,56,139.2,14DOL
R1,3,Control,14,10,01/11/2021,larva,3,57,139.2,14DOL
R2,16,Control,18,14,12/02/2022,larva,7,72,139.12,18DOL
R3,17,Control,15,11,01/06/2022,larva,9,51,139.1,15DOL
R3,19,Control,12,8,28/06/2022,larva,11,38,139.1,12DOL
R1,9,Large,9,5,27/10/2021,larva,6,30,139.1,9DOL
R2,18,Large,16,12,10/02/2022,larva,8,63,139.04,16DOL
R2,18,Control,12,8,06/02/2022,larva,7,35,139.04,12DOL
R2,18,Control,14,10,08/02/2022,larva,7,48,139.01,14DOL
R3,6,Control,15,11,01/06/2022,larva,11,53,139,15DOL
R3,72,Large,14,10,04/07/2022,larva,13,50,139,14DOL
R1,22,Large,10,6,28/10/2021,larva,4,34,139,10DOL
R2,15,Large,16,12,10/02/2022,larva,8,63,138.97,16DOL
R1,19,Control,14,10,01/11/2021,larva,3,57,138.9,14DOL
R3,1,Large,13,9,03/07/2022,larva,13,45,138.9,13DOL
R1,7,Large,10,6,28/10/2021,larva,6,36,138.9,10DOL
R3,68,Large,9,5,29/06/2022,larva,13,25,138.9,9DOL
R2,11,Control,13,9,07/02/2022,larva,7,41,138.87,13DOL
R2,24,Large,7,3,01/02/2022,larva,8,7,138.83,7DOL
R1,1,Large,12,8,30/10/2021,larva,4,46,138.8,12DOL
R1,2,Large,7,3,25/10/2021,larva,5,17,138.8,7DOL
R2,12,Large,16,12,10/02/2022,larva,8,61,138.79,16DOL
R2,16,Control,12,8,06/02/2022,larva,7,34,138.79,12DOL
R2,20,Control,9,5,03/02/2022,larva,7,16,138.79,9DOL
R3,30,Large,19,15,09/07/2022,larva,13,75,138.7,19DOL
R1,23,Large,13,9,31/10/2021,larva,4,52,138.7,13DOL
R2,13,Control,18,14,12/02/2022,larva,7,71,138.66,18DOL
R2,19,Large,14,10,08/02/2022,larva,8,50,138.64,14DOL
R2,7,Control,17,13,11/02/2022,larva,7,64,138.59,17DOL
R2,3,Control,17,13,11/02/2022,larva,7,65,138.52,17DOL
R3,2,Control,19,15,05/07/2022,larva,9,71,138.5,19DOL
R2,18,Control,16,12,10/02/2022,larva,7,59,138.5,16DOL
R1,2,Control,13,9,31/10/2021,larva,1,49,138.5,13DOL
R3,74,Large,12,8,02/07/2022,larva,13,40,138.5,12DOL
R1,1,Control,9,5,27/10/2021,larva,1,25,138.5,9DOL
R1,19,Large,9,5,27/10/2021,larva,6,30,138.5,9DOL
R2,6,Large,16,12,10/02/2022,larva,8,62,138.43,16DOL
R3,22,Large,15,11,05/06/2022,larva,13,55,138.4,15DOL
R1,14,Control,14,10,01/11/2021,larva,2,56,138.4,14DOL
R3,37,Large,13,9,03/07/2022,larva,13,45,138.4,13DOL
R2,22,Large,12,8,06/02/2022,larva,8,37,138.36,12DOL
R2,11,Control,11,7,05/02/2022,larva,7,28,138.34,11DOL
R3,18,Control,11,7,27/06/2022,larva,9,31,138.3,11DOL
R1,22,Large,10,6,28/10/2021,larva,6,36,138.3,10DOL
R2,6,Control,10,6,04/02/2022,larva,7,24,138.29,10DOL
R2,17,Large,7,3,01/02/2022,larva,8,7,138.23,7DOL
R3,22,Control,12,8,28/06/2022,larva,11,38,138.2,12DOL
R3,2,Control,9,5,25/06/2022,larva,11,23,138.2,9DOL
R2,21,Large,8,4,02/02/2022,larva,8,13,138.14,8DOL
R2,22,Large,11,7,05/02/2022,larva,8,33,138.11,11DOL
R3,91,Large,14,10,04/07/2022,larva,13,50,138.1,14DOL
R3,15,Control,13,9,29/06/2022,larva,10,42,138.1,13DOL
R2,15,Control,19,15,13/02/2022,larva,7,76,138.05,19DOL
R2,25,Control,16,12,10/02/2022,larva,7,58,138.05,16DOL
R1,24,Control,18,14,05/11/2021,larva,3,80,138,18DOL
R3,23,Control,18,14,04/07/2022,larva,10,67,138,18DOL
R1,22,Control,14,10,01/11/2021,larva,3,57,138,14DOL
R1,25,Large,13,9,31/10/2021,larva,4,52,138,13DOL
R3,92,Large,11,7,01/07/2022,larva,13,35,138,11DOL
R2,23,Control,17,13,11/02/2022,larva,7,65,137.97,17DOL
R2,14,Large,15,11,09/02/2022,larva,8,56,137.91,15DOL
R3,13,Control,15,11,01/06/2022,larva,12,54,137.9,15DOL
R3,18,Control,12,8,28/06/2022,larva,12,39,137.9,12DOL
R2,17,Large,16,12,10/02/2022,larva,8,61,137.8,16DOL
R3,16,Control,14,10,30/07/2022,larva,11,48,137.8,14DOL
R2,20,Large,7,3,01/02/2022,larva,8,9,137.8,7DOL
R2,20,Large,18,14,12/02/2022,larva,8,75,137.78,18DOL
R2,13,Control,15,11,09/02/2022,larva,7,53,137.75,15DOL
R3,12,Control,14,10,30/07/2022,larva,9,46,137.7,14DOL
R3,16,Control,14,10,30/07/2022,larva,12,49,137.7,14DOL
R3,9,Control,11,7,27/06/2022,larva,12,34,137.7,11DOL
R1,5,Control,9,5,27/10/2021,larva,3,27,137.7,9DOL
R2,4,Large,7,3,01/02/2022,larva,8,9,137.67,7DOL
R2,20,Large,16,12,10/02/2022,larva,8,63,137.61,16DOL
R1,5,Large,17,13,04/11/2021,larva,5,76,137.6,17DOL
R3,59,Large,10,6,30/06/2022,larva,13,30,137.6,10DOL
R3,16,Large,9,5,29/06/2022,larva,13,25,137.6,9DOL
R2,23,Large,17,13,11/02/2022,larva,8,68,137.54,17DOL
R2,10,Large,13,9,07/02/2022,larva,8,44,137.5,13DOL
R2,12,Control,12,8,06/02/2022,larva,7,35,137.46,12DOL
R2,2,Control,16,12,10/02/2022,larva,7,60,137.45,16DOL
R1,12,Large,7,3,25/10/2021,larva,4,16,137.4,7DOL
R2,16,Control,17,13,11/02/2022,larva,7,64,137.39,17DOL
R2,25,Large,18,14,12/02/2022,larva,8,73,137.31,18DOL
R3,66,Large,11,7,01/07/2022,larva,13,35,137.3,11DOL
R3,8,Control,10,6,26/06/2022,larva,9,26,137.3,10DOL
R3,80,Large,10,6,30/06/2022,larva,13,30,137.3,10DOL
R2,6,Large,18,14,12/02/2022,larva,8,75,137.24,18DOL
R2,22,Large,13,9,07/02/2022,larva,8,44,137.19,13DOL
R2,18,Control,12,8,06/02/2022,larva,7,36,137.19,12DOL
R3,15,Control,19,15,05/07/2022,larva,9,71,137.1,19DOL
R1,6,Control,17,13,04/11/2021,larva,2,73,137.1,17DOL
R2,25,Large,17,13,11/02/2022,larva,8,68,137.09,17DOL
R2,14,Control,16,12,10/02/2022,larva,7,59,137.08,16DOL
R3,96,Large,10,6,30/06/2022,larva,13,30,137,10DOL
R1,3,Large,9,5,27/10/2021,larva,5,29,137,9DOL
R3,18,Control,18,14,04/07/2022,larva,9,66,136.99,18DOL
R3,59,Large,11,7,01/07/2022,larva,13,35,136.9,11DOL
R2,16,Control,13,9,07/02/2022,larva,7,42,136.87,13DOL
